Accounting Item Id,Actuals General Fund Revenues Id,County District Code,Fund Code,Last Updated,Revenue Code,School Year Code,Amount
1012063,2024-20253232614109,32326,1,12/8/2025 14:09,4109,2024-2025,236916.81
1012062,2024-20253232614100,32326,1,12/8/2025 14:09,4100,2024-2025,11902
1012061,2024-20253232614000,32326,1,12/8/2025 14:09,4000,2024-2025,6135287.09
1012058,2024-20253232613300,32326,1,12/8/2025 14:09,3300,2024-2025,1564875.73
1012057,2024-20253232613121,32326,1,12/8/2025 14:09,3121,2024-2025,340406.19
1012056,2024-20253232613100,32326,1,12/8/2025 14:09,3100,2024-2025,17176530.1
1012055,2024-20253232613000,32326,1,12/8/2025 14:09,3000,2024-2025,19081812.02
1012052,2024-20253232612800,32326,1,12/8/2025 14:09,2800,2024-2025,8032.39
1012051,2024-20253232612700,32326,1,12/8/2025 14:09,2700,2024-2025,1872.62
1012050,2024-20253232612600,32326,1,12/8/2025 14:09,2600,2024-2025,14.94
1012049,2024-20253232612500,32326,1,12/8/2025 14:09,2500,2024-2025,88219.7
1012046,2024-20253232612300,32326,1,12/8/2025 14:09,2300,2024-2025,130366.57
1012045,2024-20253232612298,32326,1,12/8/2025 14:09,2298,2024-2025,172519.78
1012040,2024-20253232612200,32326,1,12/8/2025 14:09,2200,2024-2025,70
1012031,2024-20253232612000,32326,1,12/8/2025 14:09,2000,2024-2025,401096
1012028,2024-20253232611500,32326,1,12/8/2025 14:09,1500,2024-2025,543
1012025,2024-20253232611100,32326,1,12/8/2025 14:09,1100,2024-2025,1830182.49
1012024,2024-20253232611000,32326,1,12/8/2025 14:09,1000,2024-2025,1830725.49
1012024,2024-20251740011000,17400,1,12/8/2025 14:09,1000,2024-2025,11957056.79
1012025,2024-20251740011100,17400,1,12/8/2025 14:09,1100,2024-2025,11957056.79
1012031,2024-20251740012000,17400,1,12/8/2025 14:09,2000,2024-2025,5816807.29
1012032,2024-20251740012100,17400,1,12/8/2025 14:09,2100,2024-2025,87335
1012037,2024-20251740012173,17400,1,12/8/2025 14:09,2173,2024-2025,81225
1012040,2024-20251740012200,17400,1,12/8/2025 14:09,2200,2024-2025,817035.17
1012041,2024-20251740012231,17400,1,12/8/2025 14:09,2231,2024-2025,231808.19
1012044,2024-20251740012289,17400,1,12/8/2025 14:09,2289,2024-2025,185706.92
1012045,2024-20251740012298,17400,1,12/8/2025 14:09,2298,2024-2025,1899635.14
1012046,2024-20251740012300,17400,1,12/8/2025 14:09,2300,2024-2025,305860.86
1012049,2024-20251740012500,17400,1,12/8/2025 14:09,2500,2024-2025,1534628.29
1012050,2024-20251740012600,17400,1,12/8/2025 14:09,2600,2024-2025,38757.46
1012051,2024-20251740012700,17400,1,12/8/2025 14:09,2700,2024-2025,160371.01
1012052,2024-20251740012800,17400,1,12/8/2025 14:09,2800,2024-2025,15974.59
1012053,2024-20251740012900,17400,1,12/8/2025 14:09,2900,2024-2025,458469.66
1012055,2024-20251740013000,17400,1,12/8/2025 14:09,3000,2024-2025,44682609.84
1012056,2024-20251740013100,17400,1,12/8/2025 14:09,3100,2024-2025,43895284.83
1012057,2024-20251740013121,17400,1,12/8/2025 14:09,3121,2024-2025,787325.01
1012061,2024-20251740014000,17400,1,12/8/2025 14:09,4000,2024-2025,10195346.6
1012062,2024-20251740014100,17400,1,12/8/2025 14:09,4100,2024-2025,30195
1012064,2024-20251740014121,17400,1,12/8/2025 14:09,4121,2024-2025,6775128.35
1012069,2024-20251740014155,17400,1,12/8/2025 14:09,4155,2024-2025,182071.93
1012071,2024-20251740014158,17400,1,12/8/2025 14:09,4158,2024-2025,486986.08
1012073,2024-20251740014165,17400,1,12/8/2025 14:09,4165,2024-2025,368163.97
1012074,2024-20251740014174,17400,1,12/8/2025 14:09,4174,2024-2025,142627.18
1012076,2024-20251740014198,17400,1,12/8/2025 14:09,4198,2024-2025,920.8
1012077,2024-20251740014199,17400,1,12/8/2025 14:09,4199,2024-2025,2106365.79
1012078,2024-20251740014300,17400,1,12/8/2025 14:09,4300,2024-2025,51200
1012083,2024-20251740014358,17400,1,12/8/2025 14:09,4358,2024-2025,51687.5
1012088,2024-20251740015000,17400,1,12/8/2025 14:09,5000,2024-2025,5421.71
1012093,2024-20251740015500,17400,1,12/8/2025 14:09,5500,2024-2025,5421.71
1012096,2024-20251740016000,17400,1,12/8/2025 14:09,6000,2024-2025,1295440.21
1012108,2024-20251740016124,17400,1,12/8/2025 14:09,6124,2024-2025,882495.88
1012110,2024-20251740016138,17400,1,12/8/2025 14:09,6138,2024-2025,18319
1012112,2024-20251740016151,17400,1,12/8/2025 14:09,6151,2024-2025,126585
1012113,2024-20251740016152,17400,1,12/8/2025 14:09,6152,2024-2025,60493
1012119,2024-20251740016164,17400,1,12/8/2025 14:09,6164,2024-2025,22577
1012126,2024-20251740016198,17400,1,12/8/2025 14:09,6198,2024-2025,115342.73
1012078,2024-20253232514300,32325,1,12/8/2025 14:09,4300,2024-2025,125275.49
1012077,2024-20253232514199,32325,1,12/8/2025 14:09,4199,2024-2025,1480475.52
1012076,2024-20253232514198,32325,1,12/8/2025 14:09,4198,2024-2025,214895.94
1012074,2024-20253232514174,32325,1,12/8/2025 14:09,4174,2024-2025,44038.29
1012073,2024-20253232514165,32325,1,12/8/2025 14:09,4165,2024-2025,22831.56
1012071,2024-20253232514158,32325,1,12/8/2025 14:09,4158,2024-2025,228133.04
1012069,2024-20253232514155,32325,1,12/8/2025 14:09,4155,2024-2025,331575.79
1012064,2024-20253232514121,32325,1,12/8/2025 14:09,4121,2024-2025,2223418.25
1012063,2024-20253232514109,32325,1,12/8/2025 14:09,4109,2024-2025,553697.84
1012062,2024-20253232514100,32325,1,12/8/2025 14:09,4100,2024-2025,4941
1012061,2024-20253232514000,32325,1,12/8/2025 14:09,4000,2024-2025,5509131.87
1012057,2024-20253232513121,32325,1,12/8/2025 14:09,3121,2024-2025,336357.1
1012056,2024-20253232513100,32325,1,12/8/2025 14:09,3100,2024-2025,13666086.22
1012055,2024-20253232513000,32325,1,12/8/2025 14:09,3000,2024-2025,14002443.32
1012053,2024-20253232512900,32325,1,12/8/2025 14:09,2900,2024-2025,133262.56
1012051,2024-20253232512700,32325,1,12/8/2025 14:09,2700,2024-2025,55228
1012050,2024-20253232512600,32325,1,12/8/2025 14:09,2600,2024-2025,15500.93
1012049,2024-20253232512500,32325,1,12/8/2025 14:09,2500,2024-2025,26390.92
1012046,2024-20253232512300,32325,1,12/8/2025 14:09,2300,2024-2025,96842.34
1012045,2024-20253232512298,32325,1,12/8/2025 14:09,2298,2024-2025,103137.56
1012044,2024-20253232512289,32325,1,12/8/2025 14:09,2289,2024-2025,104
1012040,2024-20253232512200,32325,1,12/8/2025 14:09,2200,2024-2025,18444.55
1012032,2024-20253232512100,32325,1,12/8/2025 14:09,2100,2024-2025,67695.43
1012031,2024-20253232512000,32325,1,12/8/2025 14:09,2000,2024-2025,516606.29
1012028,2024-20253232511500,32325,1,12/8/2025 14:09,1500,2024-2025,276.32
1012025,2024-20253232511100,32325,1,12/8/2025 14:09,1100,2024-2025,4086672.35
1012024,2024-20253232511000,32325,1,12/8/2025 14:09,1000,2024-2025,4086948.67
1012024,2024-20253750611000,37506,1,12/8/2025 14:09,1000,2024-2025,3344892.65
1012025,2024-20253750611100,37506,1,12/8/2025 14:09,1100,2024-2025,3338840.21
1012028,2024-20253750611500,37506,1,12/8/2025 14:09,1500,2024-2025,6052.44
1012031,2024-20253750612000,37506,1,12/8/2025 14:09,2000,2024-2025,224734.51
1012032,2024-20253750612100,37506,1,12/8/2025 14:09,2100,2024-2025,4616.8
1012040,2024-20253750612200,37506,1,12/8/2025 14:09,2200,2024-2025,4622.7
1012041,2024-20253750612231,37506,1,12/8/2025 14:09,2231,2024-2025,6323.82
1012044,2024-20253750612289,37506,1,12/8/2025 14:09,2289,2024-2025,40662.94
1012045,2024-20253750612298,37506,1,12/8/2025 14:09,2298,2024-2025,22528.13
1012046,2024-20253750612300,37506,1,12/8/2025 14:09,2300,2024-2025,73045.46
1012049,2024-20253750612500,37506,1,12/8/2025 14:09,2500,2024-2025,59230.31
1012050,2024-20253750612600,37506,1,12/8/2025 14:09,2600,2024-2025,2310.52
1012051,2024-20253750612700,37506,1,12/8/2025 14:09,2700,2024-2025,3592
1012053,2024-20253750612900,37506,1,12/8/2025 14:09,2900,2024-2025,7801.83
1012055,2024-20253750613000,37506,1,12/8/2025 14:09,3000,2024-2025,21091589.32
1012056,2024-20253750613100,37506,1,12/8/2025 14:09,3100,2024-2025,19610547.57
1012057,2024-20253750613121,37506,1,12/8/2025 14:09,3121,2024-2025,843556.87
1012058,2024-20253750613300,37506,1,12/8/2025 14:09,3300,2024-2025,637484.88
1012061,2024-20253750614000,37506,1,12/8/2025 14:09,4000,2024-2025,9751869.72
1012062,2024-20253750614100,37506,1,12/8/2025 14:09,4100,2024-2025,27050
1012063,2024-20253750614109,37506,1,12/8/2025 14:09,4109,2024-2025,751642.2
1012064,2024-20253750614121,37506,1,12/8/2025 14:09,4121,2024-2025,4280385.62
1012069,2024-20253750614155,37506,1,12/8/2025 14:09,4155,2024-2025,1344245.69
1012071,2024-20253750614158,37506,1,12/8/2025 14:09,4158,2024-2025,411570.46
1012073,2024-20253750614165,37506,1,12/8/2025 14:09,4165,2024-2025,546352.13
1012074,2024-20253750614174,37506,1,12/8/2025 14:09,4174,2024-2025,63358.06
1012076,2024-20253750614198,37506,1,12/8/2025 14:09,4198,2024-2025,427934.16
1012077,2024-20253750614199,37506,1,12/8/2025 14:09,4199,2024-2025,1861682.12
1012079,2024-20253750614321,37506,1,12/8/2025 14:09,4321,2024-2025,20643.44
1012086,2024-20253750614398,37506,1,12/8/2025 14:09,4398,2024-2025,6168.93
1012087,2024-20253750614399,37506,1,12/8/2025 14:09,4399,2024-2025,10836.91
1012088,2024-20253750615000,37506,1,12/8/2025 14:09,5000,2024-2025,89966.83
1012090,2024-20253750615300,37506,1,12/8/2025 14:09,5300,2024-2025,73422
1012091,2024-20253750615329,37506,1,12/8/2025 14:09,5329,2024-2025,13827
1012093,2024-20253750615500,37506,1,12/8/2025 14:09,5500,2024-2025,2717.83
1012096,2024-20253750616000,37506,1,12/8/2025 14:09,6000,2024-2025,2911324.59
1012108,2024-20253750616124,37506,1,12/8/2025 14:09,6124,2024-2025,442859
1012110,2024-20253750616138,37506,1,12/8/2025 14:09,6138,2024-2025,16056
1012112,2024-20253750616151,37506,1,12/8/2025 14:09,6151,2024-2025,536866.93
1012113,2024-20253750616152,37506,1,12/8/2025 14:09,6152,2024-2025,88367.54
1012114,2024-20253750616153,37506,1,12/8/2025 14:09,6153,2024-2025,138732.99
1012119,2024-20253750616164,37506,1,12/8/2025 14:09,6164,2024-2025,67854.33
1012126,2024-20253750616198,37506,1,12/8/2025 14:09,6198,2024-2025,1261398.96
1012129,2024-20253750616210,37506,1,12/8/2025 14:09,6210,2024-2025,19911.54
1012152,2024-20253750616268,37506,1,12/8/2025 14:09,6268,2024-2025,27189
1012159,2024-20253750616300,37506,1,12/8/2025 14:09,6300,2024-2025,54550.1
1012161,2024-20253750616311,37506,1,12/8/2025 14:09,6311,2024-2025,14703.99
1012167,2024-20253750616321,37506,1,12/8/2025 14:09,6321,2024-2025,20643.46
1012174,2024-20253750616351,37506,1,12/8/2025 14:09,6351,2024-2025,8200
1012175,2024-20253750616352,37506,1,12/8/2025 14:09,6352,2024-2025,74418.82
1012190,2024-20253750616998,37506,1,12/8/2025 14:09,6998,2024-2025,139571.93
1012203,2024-20253750618000,37506,1,12/8/2025 14:09,8000,2024-2025,353000
1012204,2024-20253750618100,37506,1,12/8/2025 14:09,8100,2024-2025,100000
1012207,2024-20253750618189,37506,1,12/8/2025 14:09,8189,2024-2025,185000
1012210,2024-20253750618200,37506,1,12/8/2025 14:09,8200,2024-2025,500
1012211,2024-20253750618500,37506,1,12/8/2025 14:09,8500,2024-2025,67500
1012210,2024-20251406418200,14064,1,12/8/2025 14:09,8200,2024-2025,110475.27
1012204,2024-20251406418100,14064,1,12/8/2025 14:09,8100,2024-2025,69574.62
1012203,2024-20251406418000,14064,1,12/8/2025 14:09,8000,2024-2025,180049.89
1012192,2024-20251406417100,14064,1,12/8/2025 14:09,7100,2024-2025,12670.89
1012191,2024-20251406417000,14064,1,12/8/2025 14:09,7000,2024-2025,12670.89
1012190,2024-20251406416998,14064,1,12/8/2025 14:09,6998,2024-2025,51556.51
1012160,2024-20251406416310,14064,1,12/8/2025 14:09,6310,2024-2025,25632.29
1012156,2024-20251406416289,14064,1,12/8/2025 14:09,6289,2024-2025,37525
1012155,2024-20251406416288,14064,1,12/8/2025 14:09,6288,2024-2025,104532.87
1012152,2024-20251406416268,14064,1,12/8/2025 14:09,6268,2024-2025,114582.03
1012126,2024-20251406416198,14064,1,12/8/2025 14:09,6198,2024-2025,337337.24
1012114,2024-20251406416153,14064,1,12/8/2025 14:09,6153,2024-2025,12044.49
1012113,2024-20251406416152,14064,1,12/8/2025 14:09,6152,2024-2025,14913.25
1012112,2024-20251406416151,14064,1,12/8/2025 14:09,6151,2024-2025,370280.98
1012110,2024-20251406416138,14064,1,12/8/2025 14:09,6138,2024-2025,32248.79
1012108,2024-20251406416124,14064,1,12/8/2025 14:09,6124,2024-2025,141813.78
1012098,2024-20251406416100,14064,1,12/8/2025 14:09,6100,2024-2025,45
1012096,2024-20251406416000,14064,1,12/8/2025 14:09,6000,2024-2025,1242512.23
1012093,2024-20251406415500,14064,1,12/8/2025 14:09,5500,2024-2025,1499.29
1012091,2024-20251406415329,14064,1,12/8/2025 14:09,5329,2024-2025,960
1012090,2024-20251406415300,14064,1,12/8/2025 14:09,5300,2024-2025,221799.08
1012088,2024-20251406415000,14064,1,12/8/2025 14:09,5000,2024-2025,224258.37
1012085,2024-20251406414388,14064,1,12/8/2025 14:09,4388,2024-2025,113239.19
1012077,2024-20251406414199,14064,1,12/8/2025 14:09,4199,2024-2025,808081
1012076,2024-20251406414198,14064,1,12/8/2025 14:09,4198,2024-2025,27193.42
1012074,2024-20251406414174,14064,1,12/8/2025 14:09,4174,2024-2025,18847.56
1012073,2024-20251406414165,14064,1,12/8/2025 14:09,4165,2024-2025,14286.91
1012071,2024-20251406414158,14064,1,12/8/2025 14:09,4158,2024-2025,20608.35
1012069,2024-20251406414155,14064,1,12/8/2025 14:09,4155,2024-2025,533905.81
1012064,2024-20251406414121,14064,1,12/8/2025 14:09,4121,2024-2025,1186797.38
1012063,2024-20251406414109,14064,1,12/8/2025 14:09,4109,2024-2025,225067.52
1012062,2024-20251406414100,14064,1,12/8/2025 14:09,4100,2024-2025,2705
1012061,2024-20251406414000,14064,1,12/8/2025 14:09,4000,2024-2025,2950732.14
1012057,2024-20251406413121,14064,1,12/8/2025 14:09,3121,2024-2025,155246.86
1012056,2024-20251406413100,14064,1,12/8/2025 14:09,3100,2024-2025,6441471.96
1012055,2024-20251406413000,14064,1,12/8/2025 14:09,3000,2024-2025,6596718.82
1012053,2024-20251406412900,14064,1,12/8/2025 14:09,2900,2024-2025,25756.6
1012051,2024-20251406412700,14064,1,12/8/2025 14:09,2700,2024-2025,1564.35
1012049,2024-20251406412500,14064,1,12/8/2025 14:09,2500,2024-2025,92739.85
1012045,2024-20251406412298,14064,1,12/8/2025 14:09,2298,2024-2025,20677.78
1012044,2024-20251406412289,14064,1,12/8/2025 14:09,2289,2024-2025,6733.02
1012041,2024-20251406412231,14064,1,12/8/2025 14:09,2231,2024-2025,17783.09
1012040,2024-20251406412200,14064,1,12/8/2025 14:09,2200,2024-2025,97.08
1012039,2024-20251406412188,14064,1,12/8/2025 14:09,2188,2024-2025,960.46
1012031,2024-20251406412000,14064,1,12/8/2025 14:09,2000,2024-2025,166312.23
1012029,2024-20251406411600,14064,1,12/8/2025 14:09,1600,2024-2025,50538.44
1012028,2024-20251406411500,14064,1,12/8/2025 14:09,1500,2024-2025,8226.14
1012027,2024-20251406411400,14064,1,12/8/2025 14:09,1400,2024-2025,480.63
1012026,2024-20251406411300,14064,1,12/8/2025 14:09,1300,2024-2025,218.97
1012025,2024-20251406411100,14064,1,12/8/2025 14:09,1100,2024-2025,2059174.26
1012024,2024-20251406411000,14064,1,12/8/2025 14:09,1000,2024-2025,2118638.44
1012024,2024-20251105111000,11051,1,12/8/2025 14:09,1000,2024-2025,2247706.61
1012025,2024-20251105111100,11051,1,12/8/2025 14:09,1100,2024-2025,2247706.61
1012031,2024-20251105112000,11051,1,12/8/2025 14:09,2000,2024-2025,442169.49
1012032,2024-20251105112100,11051,1,12/8/2025 14:09,2100,2024-2025,5807
1012040,2024-20251105112200,11051,1,12/8/2025 14:09,2200,2024-2025,9170.37
1012045,2024-20251105112298,11051,1,12/8/2025 14:09,2298,2024-2025,13202.93
1012046,2024-20251105112300,11051,1,12/8/2025 14:09,2300,2024-2025,189854.72
1012049,2024-20251105112500,11051,1,12/8/2025 14:09,2500,2024-2025,10029.04
1012050,2024-20251105112600,11051,1,12/8/2025 14:09,2600,2024-2025,11611.02
1012051,2024-20251105112700,11051,1,12/8/2025 14:09,2700,2024-2025,600
1012052,2024-20251105112800,11051,1,12/8/2025 14:09,2800,2024-2025,27726.18
1012053,2024-20251105112900,11051,1,12/8/2025 14:09,2900,2024-2025,174168.23
1012055,2024-20251105113000,11051,1,12/8/2025 14:09,3000,2024-2025,21535958.75
1012056,2024-20251105113100,11051,1,12/8/2025 14:09,3100,2024-2025,19765317.82
1012057,2024-20251105113121,11051,1,12/8/2025 14:09,3121,2024-2025,615929.69
1012058,2024-20251105113300,11051,1,12/8/2025 14:09,3300,2024-2025,1154711.24
1012061,2024-20251105114000,11051,1,12/8/2025 14:09,4000,2024-2025,8839110.65
1012062,2024-20251105114100,11051,1,12/8/2025 14:09,4100,2024-2025,32460
1012063,2024-20251105114109,11051,1,12/8/2025 14:09,4109,2024-2025,171856.47
1012064,2024-20251105114121,11051,1,12/8/2025 14:09,4121,2024-2025,3519533.96
1012069,2024-20251105114155,11051,1,12/8/2025 14:09,4155,2024-2025,1466280.41
1012071,2024-20251105114158,11051,1,12/8/2025 14:09,4158,2024-2025,286596.57
1012073,2024-20251105114165,11051,1,12/8/2025 14:09,4165,2024-2025,1253089.42
1012074,2024-20251105114174,11051,1,12/8/2025 14:09,4174,2024-2025,62825.2
1012076,2024-20251105114198,11051,1,12/8/2025 14:09,4198,2024-2025,31256.56
1012077,2024-20251105114199,11051,1,12/8/2025 14:09,4199,2024-2025,1937105.13
1012079,2024-20251105114321,11051,1,12/8/2025 14:09,4321,2024-2025,78106.93
1012088,2024-20251105115000,11051,1,12/8/2025 14:09,5000,2024-2025,234699.72
1012089,2024-20251105115200,11051,1,12/8/2025 14:09,5200,2024-2025,234699.72
1012096,2024-20251105116000,11051,1,12/8/2025 14:09,6000,2024-2025,3478266.33
1012108,2024-20251105116124,11051,1,12/8/2025 14:09,6124,2024-2025,472012.11
1012110,2024-20251105116138,11051,1,12/8/2025 14:09,6138,2024-2025,34902.43
1012112,2024-20251105116151,11051,1,12/8/2025 14:09,6151,2024-2025,788107.42
1012113,2024-20251105116152,11051,1,12/8/2025 14:09,6152,2024-2025,85194.3
1012114,2024-20251105116153,11051,1,12/8/2025 14:09,6153,2024-2025,487068.25
1012119,2024-20251105116164,11051,1,12/8/2025 14:09,6164,2024-2025,122463.25
1012126,2024-20251105116198,11051,1,12/8/2025 14:09,6198,2024-2025,1337891.36
1012167,2024-20251105116321,11051,1,12/8/2025 14:09,6321,2024-2025,78106.95
1012190,2024-20251105116998,11051,1,12/8/2025 14:09,6998,2024-2025,72520.26
1012191,2024-20251105117000,11051,1,12/8/2025 14:09,7000,2024-2025,9713.45
1012198,2024-20251105117189,11051,1,12/8/2025 14:09,7189,2024-2025,5194.45
1012202,2024-20251105117301,11051,1,12/8/2025 14:09,7301,2024-2025,4519
1012221,2024-20251840019901,18400,1,12/8/2025 14:09,9901,2024-2025,1883000
1012219,2024-20251840019500,18400,1,12/8/2025 14:09,9500,2024-2025,140992.97
1012214,2024-20251840019000,18400,1,12/8/2025 14:09,9000,2024-2025,2023992.97
1012211,2024-20251840018500,18400,1,12/8/2025 14:09,8500,2024-2025,7263.9
1012203,2024-20251840018000,18400,1,12/8/2025 14:09,8000,2024-2025,7263.9
1012201,2024-20251840017199,18400,1,12/8/2025 14:09,7199,2024-2025,-18315.74
1012191,2024-20251840017000,18400,1,12/8/2025 14:09,7000,2024-2025,-18315.74
1012190,2024-20251840016998,18400,1,12/8/2025 14:09,6998,2024-2025,163962.47
1012167,2024-20251840016321,18400,1,12/8/2025 14:09,6321,2024-2025,50448.61
1012160,2024-20251840016310,18400,1,12/8/2025 14:09,6310,2024-2025,129307.33
1012152,2024-20251840016268,18400,1,12/8/2025 14:09,6268,2024-2025,128880.16
1012149,2024-20251840016262,18400,1,12/8/2025 14:09,6262,2024-2025,389524.33
1012129,2024-20251840016210,18400,1,12/8/2025 14:09,6210,2024-2025,24942.06
1012126,2024-20251840016198,18400,1,12/8/2025 14:09,6198,2024-2025,1092590.9
1012157,2024-20251409716298,14097,1,12/8/2025 14:09,6298,2024-2025,3960
1012144,2024-20251409716252,14097,1,12/8/2025 14:09,6252,2024-2025,26737.39
1012126,2024-20251409716198,14097,1,12/8/2025 14:09,6198,2024-2025,211749.64
1012113,2024-20251409716152,14097,1,12/8/2025 14:09,6152,2024-2025,18129.42
1012112,2024-20251409716151,14097,1,12/8/2025 14:09,6151,2024-2025,76222.34
1012096,2024-20251409716000,14097,1,12/8/2025 14:09,6000,2024-2025,403360.58
1012093,2024-20251409715500,14097,1,12/8/2025 14:09,5500,2024-2025,531.16
1012091,2024-20251409715329,14097,1,12/8/2025 14:09,5329,2024-2025,5719
1012090,2024-20251409715300,14097,1,12/8/2025 14:09,5300,2024-2025,91639
1012088,2024-20251409715000,14097,1,12/8/2025 14:09,5000,2024-2025,97889.16
1012086,2024-20251409714398,14097,1,12/8/2025 14:09,4398,2024-2025,7445.18
1012085,2024-20251409714388,14097,1,12/8/2025 14:09,4388,2024-2025,316527.86
1012077,2024-20251409714199,14097,1,12/8/2025 14:09,4199,2024-2025,280053.15
1012076,2024-20251409714198,14097,1,12/8/2025 14:09,4198,2024-2025,28870.76
1012074,2024-20251409714174,14097,1,12/8/2025 14:09,4174,2024-2025,6233.6
1012073,2024-20251409714165,14097,1,12/8/2025 14:09,4165,2024-2025,72500.7
1012071,2024-20251409714158,14097,1,12/8/2025 14:09,4158,2024-2025,81673.58
1012069,2024-20251409714155,14097,1,12/8/2025 14:09,4155,2024-2025,208081.37
1012064,2024-20251409714121,14097,1,12/8/2025 14:09,4121,2024-2025,542245.97
1012061,2024-20251409714000,14097,1,12/8/2025 14:09,4000,2024-2025,1543632.17
1012057,2024-20251409713121,14097,1,12/8/2025 14:09,3121,2024-2025,70597.89
1012056,2024-20251409713100,14097,1,12/8/2025 14:09,3100,2024-2025,2908804.14
1012055,2024-20251409713000,14097,1,12/8/2025 14:09,3000,2024-2025,2979402.03
1012050,2024-20251409712600,14097,1,12/8/2025 14:09,2600,2024-2025,662.38
1012049,2024-20251409712500,14097,1,12/8/2025 14:09,2500,2024-2025,81641.01
1012046,2024-20251409712300,14097,1,12/8/2025 14:09,2300,2024-2025,61976.28
1012045,2024-20251409712298,14097,1,12/8/2025 14:09,2298,2024-2025,4013.15
1012040,2024-20251409712200,14097,1,12/8/2025 14:09,2200,2024-2025,2052
1012031,2024-20251409712000,14097,1,12/8/2025 14:09,2000,2024-2025,150344.82
1012029,2024-20251409711600,14097,1,12/8/2025 14:09,1600,2024-2025,1169.76
1012028,2024-20251409711500,14097,1,12/8/2025 14:09,1500,2024-2025,105948.28
1012027,2024-20251409711400,14097,1,12/8/2025 14:09,1400,2024-2025,553.16
1012025,2024-20251409711100,14097,1,12/8/2025 14:09,1100,2024-2025,248689.76
1012024,2024-20251409711000,14097,1,12/8/2025 14:09,1000,2024-2025,356360.96
1012024,2024-20251314411000,13144,1,12/8/2025 14:09,1000,2024-2025,8541731.14
1012025,2024-20251314411100,13144,1,12/8/2025 14:09,1100,2024-2025,8538745.47
1012027,2024-20251314411400,13144,1,12/8/2025 14:09,1400,2024-2025,2985.67
1012031,2024-20251314412000,13144,1,12/8/2025 14:09,2000,2024-2025,307104.22
1012032,2024-20251314412100,13144,1,12/8/2025 14:09,2100,2024-2025,9263.46
1012040,2024-20251314412200,13144,1,12/8/2025 14:09,2200,2024-2025,16113.9
1012045,2024-20251314412298,13144,1,12/8/2025 14:09,2298,2024-2025,12129.8
1012046,2024-20251314412300,13144,1,12/8/2025 14:09,2300,2024-2025,157774.42
1012049,2024-20251314412500,13144,1,12/8/2025 14:09,2500,2024-2025,98327
1012050,2024-20251314412600,13144,1,12/8/2025 14:09,2600,2024-2025,7224.64
1012051,2024-20251314412700,13144,1,12/8/2025 14:09,2700,2024-2025,6271
1012055,2024-20251314413000,13144,1,12/8/2025 14:09,3000,2024-2025,32394479.07
1012056,2024-20251314413100,13144,1,12/8/2025 14:09,3100,2024-2025,31597686.87
1012057,2024-20251314413121,13144,1,12/8/2025 14:09,3121,2024-2025,796792.2
1012061,2024-20251314414000,13144,1,12/8/2025 14:09,4000,2024-2025,13298751.28
1012063,2024-20251314414109,13144,1,12/8/2025 14:09,4109,2024-2025,516003.07
1012064,2024-20251314414121,13144,1,12/8/2025 14:09,4121,2024-2025,5110934.68
1012069,2024-20251314414155,13144,1,12/8/2025 14:09,4155,2024-2025,2822584.27
1012071,2024-20251314414158,13144,1,12/8/2025 14:09,4158,2024-2025,485642.91
1012073,2024-20251314414165,13144,1,12/8/2025 14:09,4165,2024-2025,2243470.39
1012074,2024-20251314414174,13144,1,12/8/2025 14:09,4174,2024-2025,99437.11
1012076,2024-20251314414198,13144,1,12/8/2025 14:09,4198,2024-2025,83552.69
1012077,2024-20251314414199,13144,1,12/8/2025 14:09,4199,2024-2025,1937126.16
1012088,2024-20251314415000,13144,1,12/8/2025 14:09,5000,2024-2025,378.54
1012089,2024-20251314415200,13144,1,12/8/2025 14:09,5200,2024-2025,378.54
1012096,2024-20251314416000,13144,1,12/8/2025 14:09,6000,2024-2025,5278355.03
1012108,2024-20251314416124,13144,1,12/8/2025 14:09,6124,2024-2025,686017
1012110,2024-20251314416138,13144,1,12/8/2025 14:09,6138,2024-2025,31299
1012112,2024-20251314416151,13144,1,12/8/2025 14:09,6151,2024-2025,1254604.76
1012113,2024-20251314416152,13144,1,12/8/2025 14:09,6152,2024-2025,216679.69
1012114,2024-20251314416153,13144,1,12/8/2025 14:09,6153,2024-2025,457233.31
1012119,2024-20251314416164,13144,1,12/8/2025 14:09,6164,2024-2025,247469.54
1012126,2024-20251314416198,13144,1,12/8/2025 14:09,6198,2024-2025,2207073.35
1012167,2024-20251314416321,13144,1,12/8/2025 14:09,6321,2024-2025,58961.66
1012190,2024-20251314416998,13144,1,12/8/2025 14:09,6998,2024-2025,119016.72
1012214,2024-20251314419000,13144,1,12/8/2025 14:09,9000,2024-2025,11986.21
1012219,2024-20251314419500,13144,1,12/8/2025 14:09,9500,2024-2025,11986.21
1012219,2024-20253430719500,34307,1,12/8/2025 14:09,9500,2024-2025,41333
1012214,2024-20253430719000,34307,1,12/8/2025 14:09,9000,2024-2025,41333
1012209,2024-20253430718199,34307,1,12/8/2025 14:09,8199,2024-2025,10497.54
1012203,2024-20253430718000,34307,1,12/8/2025 14:09,8000,2024-2025,10497.54
1012201,2024-20253430717199,34307,1,12/8/2025 14:09,7199,2024-2025,11414.79
1012191,2024-20253430717000,34307,1,12/8/2025 14:09,7000,2024-2025,11414.79
1012190,2024-20253430716998,34307,1,12/8/2025 14:09,6998,2024-2025,25520.77
1012167,2024-20253430716321,34307,1,12/8/2025 14:09,6321,2024-2025,75.2
