Accounting Item Id,Actuals General Fund Revenues Id,County District Code,Fund Code,Last Updated,Revenue Code,School Year Code,Amount
902541,2023-20241211016113,12110,1,11/19/2024 4:47:42 PM,6113,2023-2024,377494.16
902537,2023-20241211016109,12110,1,11/19/2024 4:47:42 PM,6109,2023-2024,162891.93
902536,2023-20241211016000,12110,1,11/19/2024 4:47:42 PM,6000,2023-2024,1104867.98
902534,2023-20241211015500,12110,1,11/19/2024 4:47:42 PM,5500,2023-2024,44249.39
902529,2023-20241211015000,12110,1,11/19/2024 4:47:42 PM,5000,2023-2024,44249.39
902518,2023-20241211014199,12110,1,11/19/2024 4:47:42 PM,4199,2023-2024,426630.14
902517,2023-20241211014198,12110,1,11/19/2024 4:47:42 PM,4198,2023-2024,42111.8
902515,2023-20241211014174,12110,1,11/19/2024 4:47:42 PM,4174,2023-2024,9723.73
902514,2023-20241211014165,12110,1,11/19/2024 4:47:42 PM,4165,2023-2024,5815.2
902512,2023-20241211014158,12110,1,11/19/2024 4:47:42 PM,4158,2023-2024,3360
902510,2023-20241211014155,12110,1,11/19/2024 4:47:42 PM,4155,2023-2024,162026.84
902505,2023-20241211014121,12110,1,11/19/2024 4:47:42 PM,4121,2023-2024,547070.44
902504,2023-20241211014109,12110,1,11/19/2024 4:47:42 PM,4109,2023-2024,72945.05
902503,2023-20241211014100,12110,1,11/19/2024 4:47:42 PM,4100,2023-2024,12120
902502,2023-20241211014000,12110,1,11/19/2024 4:47:42 PM,4000,2023-2024,1281803.2
902498,2023-20241211013121,12110,1,11/19/2024 4:47:42 PM,3121,2023-2024,102185.94
902497,2023-20241211013100,12110,1,11/19/2024 4:47:42 PM,3100,2023-2024,3872158.72
902496,2023-20241211013000,12110,1,11/19/2024 4:47:42 PM,3000,2023-2024,3974344.66
902493,2023-20241211012900,12110,1,11/19/2024 4:47:42 PM,2900,2023-2024,3767.41
902491,2023-20241211012700,12110,1,11/19/2024 4:47:42 PM,2700,2023-2024,9900
902490,2023-20241211012600,12110,1,11/19/2024 4:47:42 PM,2600,2023-2024,2163.63
902489,2023-20241211012500,12110,1,11/19/2024 4:47:42 PM,2500,2023-2024,11800
902486,2023-20241211012300,12110,1,11/19/2024 4:47:42 PM,2300,2023-2024,129605.98
902485,2023-20241211012298,12110,1,11/19/2024 4:47:42 PM,2298,2023-2024,3036.25
902484,2023-20241211012289,12110,1,11/19/2024 4:47:42 PM,2289,2023-2024,4722.21
902481,2023-20241211012231,12110,1,11/19/2024 4:47:42 PM,2231,2023-2024,80000
902480,2023-20241211012200,12110,1,11/19/2024 4:47:42 PM,2200,2023-2024,50
902471,2023-20241211012000,12110,1,11/19/2024 4:47:42 PM,2000,2023-2024,245045.48
902470,2023-20241211011900,12110,1,11/19/2024 4:47:42 PM,1900,2023-2024,335.1
902467,2023-20241211011400,12110,1,11/19/2024 4:47:42 PM,1400,2023-2024,4958.09
902465,2023-20241211011100,12110,1,11/19/2024 4:47:42 PM,1100,2023-2024,1067391.5
902464,2023-20241211011000,12110,1,11/19/2024 4:47:42 PM,1000,2023-2024,1072684.69
902464,2023-20240512111000,05121,1,11/19/2024 4:47:42 PM,1000,2023-2024,5643900.48
902465,2023-20240512111100,05121,1,11/19/2024 4:47:42 PM,1100,2023-2024,5634147.89
902467,2023-20240512111400,05121,1,11/19/2024 4:47:42 PM,1400,2023-2024,305.15
902468,2023-20240512111500,05121,1,11/19/2024 4:47:42 PM,1500,2023-2024,9447.44
902471,2023-20240512112000,05121,1,11/19/2024 4:47:42 PM,2000,2023-2024,902052.4
902472,2023-20240512112100,05121,1,11/19/2024 4:47:42 PM,2100,2023-2024,51108.2
902480,2023-20240512112200,05121,1,11/19/2024 4:47:42 PM,2200,2023-2024,27999.51
902485,2023-20240512112298,05121,1,11/19/2024 4:47:42 PM,2298,2023-2024,18486.35
902486,2023-20240512112300,05121,1,11/19/2024 4:47:42 PM,2300,2023-2024,124623.73
902489,2023-20240512112500,05121,1,11/19/2024 4:47:42 PM,2500,2023-2024,127737.94
902490,2023-20240512112600,05121,1,11/19/2024 4:47:42 PM,2600,2023-2024,2870.52
902491,2023-20240512112700,05121,1,11/19/2024 4:47:42 PM,2700,2023-2024,26401
902492,2023-20240512112800,05121,1,11/19/2024 4:47:42 PM,2800,2023-2024,21902.09
902493,2023-20240512112900,05121,1,11/19/2024 4:47:42 PM,2900,2023-2024,500923.06
902496,2023-20240512113000,05121,1,11/19/2024 4:47:42 PM,3000,2023-2024,34510675.96
902497,2023-20240512113100,05121,1,11/19/2024 4:47:42 PM,3100,2023-2024,32911727.04
902498,2023-20240512113121,05121,1,11/19/2024 4:47:42 PM,3121,2023-2024,1353756.04
902500,2023-20240512113600,05121,1,11/19/2024 4:47:42 PM,3600,2023-2024,236261.71
902501,2023-20240512113900,05121,1,11/19/2024 4:47:42 PM,3900,2023-2024,8931.17
902502,2023-20240512114000,05121,1,11/19/2024 4:47:42 PM,4000,2023-2024,11762518.68
902503,2023-20240512114100,05121,1,11/19/2024 4:47:42 PM,4100,2023-2024,112666.49
902505,2023-20240512114121,05121,1,11/19/2024 4:47:42 PM,4121,2023-2024,6480474
902510,2023-20240512114155,05121,1,11/19/2024 4:47:42 PM,4155,2023-2024,2257318.33
902512,2023-20240512114158,05121,1,11/19/2024 4:47:42 PM,4158,2023-2024,392607.98
902514,2023-20240512114165,05121,1,11/19/2024 4:47:42 PM,4165,2023-2024,87134.59
902515,2023-20240512114174,05121,1,11/19/2024 4:47:42 PM,4174,2023-2024,106531.44
902517,2023-20240512114198,05121,1,11/19/2024 4:47:42 PM,4198,2023-2024,392086.33
902518,2023-20240512114199,05121,1,11/19/2024 4:47:42 PM,4199,2023-2024,1933699.52
902529,2023-20240512115000,05121,1,11/19/2024 4:47:42 PM,5000,2023-2024,369398.8
902531,2023-20240512115300,05121,1,11/19/2024 4:47:42 PM,5300,2023-2024,161722
902532,2023-20240512115329,05121,1,11/19/2024 4:47:42 PM,5329,2023-2024,43691
902534,2023-20240512115500,05121,1,11/19/2024 4:47:42 PM,5500,2023-2024,163985.8
902536,2023-20240512116000,05121,1,11/19/2024 4:47:42 PM,6000,2023-2024,6103648.69
902538,2023-20240512116100,05121,1,11/19/2024 4:47:42 PM,6100,2023-2024,239397.1
902541,2023-20240512116113,05121,1,11/19/2024 4:47:42 PM,6113,2023-2024,29044.54
902542,2023-20240512116114,05121,1,11/19/2024 4:47:42 PM,6114,2023-2024,562862.26
902544,2023-20240512116119,05121,1,11/19/2024 4:47:42 PM,6119,2023-2024,54737.84
902548,2023-20240512116124,05121,1,11/19/2024 4:47:42 PM,6124,2023-2024,923984.16
902550,2023-20240512116138,05121,1,11/19/2024 4:47:42 PM,6138,2023-2024,56710.15
902552,2023-20240512116151,05121,1,11/19/2024 4:47:42 PM,6151,2023-2024,1435169.64
902553,2023-20240512116152,05121,1,11/19/2024 4:47:42 PM,6152,2023-2024,608612.52
902566,2023-20240512116198,05121,1,11/19/2024 4:47:42 PM,6198,2023-2024,1586305.57
902569,2023-20240512116210,05121,1,11/19/2024 4:47:42 PM,6210,2023-2024,6377
902592,2023-20240512116268,05121,1,11/19/2024 4:47:42 PM,6268,2023-2024,121660.12
902599,2023-20240512116300,05121,1,11/19/2024 4:47:42 PM,6300,2023-2024,152291.58
902600,2023-20240512116310,05121,1,11/19/2024 4:47:42 PM,6310,2023-2024,128303.99
902607,2023-20240512116321,05121,1,11/19/2024 4:47:42 PM,6321,2023-2024,82401.76
902630,2023-20240512116998,05121,1,11/19/2024 4:47:42 PM,6998,2023-2024,115790.46
902631,2023-20240512117000,05121,1,11/19/2024 4:47:42 PM,7000,2023-2024,29846.77
902632,2023-20240512117100,05121,1,11/19/2024 4:47:42 PM,7100,2023-2024,7125
902641,2023-20240512117199,05121,1,11/19/2024 4:47:42 PM,7199,2023-2024,22721.77
902643,2023-20240512118000,05121,1,11/19/2024 4:47:42 PM,8000,2023-2024,2178.63
902649,2023-20240512118199,05121,1,11/19/2024 4:47:42 PM,8199,2023-2024,2178.63
902660,2023-20241605019900,16050,1,11/19/2024 4:47:42 PM,9900,2023-2024,196564.38
902654,2023-20241605019000,16050,1,11/19/2024 4:47:42 PM,9000,2023-2024,196564.38
902651,2023-20241605018500,16050,1,11/19/2024 4:47:42 PM,8500,2023-2024,19152.08
902643,2023-20241605018000,16050,1,11/19/2024 4:47:42 PM,8000,2023-2024,19152.08
902632,2023-20241605017100,16050,1,11/19/2024 4:47:42 PM,7100,2023-2024,120878.01
902631,2023-20241605017000,16050,1,11/19/2024 4:47:42 PM,7000,2023-2024,120878.01
902630,2023-20241605016998,16050,1,11/19/2024 4:47:42 PM,6998,2023-2024,83647.51
902628,2023-20241605016398,16050,1,11/19/2024 4:47:42 PM,6398,2023-2024,12783.66
902607,2023-20241605016321,16050,1,11/19/2024 4:47:42 PM,6321,2023-2024,40027.7
902599,2023-20241605016300,16050,1,11/19/2024 4:47:42 PM,6300,2023-2024,82643.29
902592,2023-20241605016268,16050,1,11/19/2024 4:47:42 PM,6268,2023-2024,2632.39
902569,2023-20241605016210,16050,1,11/19/2024 4:47:42 PM,6210,2023-2024,21307.27
902568,2023-20241605016200,16050,1,11/19/2024 4:47:42 PM,6200,2023-2024,106645.15
902566,2023-20241605016198,16050,1,11/19/2024 4:47:42 PM,6198,2023-2024,390002.72
902553,2023-20241605016152,16050,1,11/19/2024 4:47:42 PM,6152,2023-2024,100860.19
902552,2023-20241605016151,16050,1,11/19/2024 4:47:42 PM,6151,2023-2024,513404.51
902550,2023-20241605016138,16050,1,11/19/2024 4:47:42 PM,6138,2023-2024,16181.41
902548,2023-20241605016124,16050,1,11/19/2024 4:47:42 PM,6124,2023-2024,320465.48
902542,2023-20241605016114,16050,1,11/19/2024 4:47:42 PM,6114,2023-2024,313982.79
902541,2023-20241605016113,16050,1,11/19/2024 4:47:42 PM,6113,2023-2024,1464273.17
902538,2023-20241605016100,16050,1,11/19/2024 4:47:42 PM,6100,2023-2024,242073.06
902536,2023-20241605016000,16050,1,11/19/2024 4:47:42 PM,6000,2023-2024,3710930.3
902534,2023-20241605015500,16050,1,11/19/2024 4:47:42 PM,5500,2023-2024,213656.01
902529,2023-20241605015000,16050,1,11/19/2024 4:47:42 PM,5000,2023-2024,213656.01
902527,2023-20241605014398,16050,1,11/19/2024 4:47:42 PM,4398,2023-2024,4120
902524,2023-20241605014358,16050,1,11/19/2024 4:47:42 PM,4358,2023-2024,70801.7
902519,2023-20241605014300,16050,1,11/19/2024 4:47:42 PM,4300,2023-2024,12456
902518,2023-20241605014199,16050,1,11/19/2024 4:47:42 PM,4199,2023-2024,784147.95
902517,2023-20241605014198,16050,1,11/19/2024 4:47:42 PM,4198,2023-2024,73309.36
902515,2023-20241605014174,16050,1,11/19/2024 4:47:42 PM,4174,2023-2024,38095.32
902514,2023-20241605014165,16050,1,11/19/2024 4:47:42 PM,4165,2023-2024,70686.02
902512,2023-20241605014158,16050,1,11/19/2024 4:47:42 PM,4158,2023-2024,217040.29
902510,2023-20241605014155,16050,1,11/19/2024 4:47:42 PM,4155,2023-2024,413196.44
902505,2023-20241605014121,16050,1,11/19/2024 4:47:42 PM,4121,2023-2024,2035776.94
902503,2023-20241605014100,16050,1,11/19/2024 4:47:42 PM,4100,2023-2024,115256.54
902502,2023-20241605014000,16050,1,11/19/2024 4:47:42 PM,4000,2023-2024,3834886.56
902498,2023-20241605013121,16050,1,11/19/2024 4:47:42 PM,3121,2023-2024,253024.2
902497,2023-20241605013100,16050,1,11/19/2024 4:47:42 PM,3100,2023-2024,11689391.89
902496,2023-20241605013000,16050,1,11/19/2024 4:47:42 PM,3000,2023-2024,11942416.09
902493,2023-20241605012900,16050,1,11/19/2024 4:47:42 PM,2900,2023-2024,17721.15
902492,2023-20241605012800,16050,1,11/19/2024 4:47:42 PM,2800,2023-2024,300685.43
902491,2023-20241605012700,16050,1,11/19/2024 4:47:42 PM,2700,2023-2024,37459.95
902490,2023-20241605012600,16050,1,11/19/2024 4:47:42 PM,2600,2023-2024,1300.59
902489,2023-20241605012500,16050,1,11/19/2024 4:47:42 PM,2500,2023-2024,212748.65
902486,2023-20241605012300,16050,1,11/19/2024 4:47:42 PM,2300,2023-2024,94521.56
902485,2023-20241605012298,16050,1,11/19/2024 4:47:42 PM,2298,2023-2024,88237.44
902484,2023-20241605012289,16050,1,11/19/2024 4:47:42 PM,2289,2023-2024,35560.21
902480,2023-20241605012200,16050,1,11/19/2024 4:47:42 PM,2200,2023-2024,5538.49
902474,2023-20241605012131,16050,1,11/19/2024 4:47:42 PM,2131,2023-2024,1187.5
902472,2023-20241605012100,16050,1,11/19/2024 4:47:42 PM,2100,2023-2024,14043.76
902471,2023-20241605012000,16050,1,11/19/2024 4:47:42 PM,2000,2023-2024,809004.73
902468,2023-20241605011500,16050,1,11/19/2024 4:47:42 PM,1500,2023-2024,5413.36
902466,2023-20241605011300,16050,1,11/19/2024 4:47:42 PM,1300,2023-2024,371.53
902465,2023-20241605011100,16050,1,11/19/2024 4:47:42 PM,1100,2023-2024,3474924.04
902464,2023-20241605011000,16050,1,11/19/2024 4:47:42 PM,1000,2023-2024,3480708.93
902464,2023-20243640211000,36402,1,11/19/2024 4:47:42 PM,1000,2023-2024,709166.02
902465,2023-20243640211100,36402,1,11/19/2024 4:47:42 PM,1100,2023-2024,709166.02
902471,2023-20243640212000,36402,1,11/19/2024 4:47:42 PM,2000,2023-2024,657997.31
902472,2023-20243640212100,36402,1,11/19/2024 4:47:42 PM,2100,2023-2024,830
902481,2023-20243640212231,36402,1,11/19/2024 4:47:42 PM,2231,2023-2024,12408.46
902485,2023-20243640212298,36402,1,11/19/2024 4:47:42 PM,2298,2023-2024,3570.11
902486,2023-20243640212300,36402,1,11/19/2024 4:47:42 PM,2300,2023-2024,-16731.27
902489,2023-20243640212500,36402,1,11/19/2024 4:47:42 PM,2500,2023-2024,634837.02
902491,2023-20243640212700,36402,1,11/19/2024 4:47:42 PM,2700,2023-2024,6380.9
902493,2023-20243640212900,36402,1,11/19/2024 4:47:42 PM,2900,2023-2024,16702.09
902496,2023-20243640213000,36402,1,11/19/2024 4:47:42 PM,3000,2023-2024,3360999.46
902497,2023-20243640213100,36402,1,11/19/2024 4:47:42 PM,3100,2023-2024,3301322.45
902569,2023-20240612216210,06122,1,11/19/2024 4:47:42 PM,6210,2023-2024,10770.82
902566,2023-20240612216198,06122,1,11/19/2024 4:47:42 PM,6198,2023-2024,633874.78
902559,2023-20240612216164,06122,1,11/19/2024 4:47:42 PM,6164,2023-2024,9452.56
902554,2023-20240612216153,06122,1,11/19/2024 4:47:42 PM,6153,2023-2024,6681.38
902553,2023-20240612216152,06122,1,11/19/2024 4:47:42 PM,6152,2023-2024,49576.28
902552,2023-20240612216151,06122,1,11/19/2024 4:47:42 PM,6151,2023-2024,414779.33
902548,2023-20240612216124,06122,1,11/19/2024 4:47:42 PM,6124,2023-2024,713652.61
902536,2023-20240612216000,06122,1,11/19/2024 4:47:42 PM,6000,2023-2024,2003379.31
902534,2023-20240612215500,06122,1,11/19/2024 4:47:42 PM,5500,2023-2024,85.96
902533,2023-20240612215400,06122,1,11/19/2024 4:47:42 PM,5400,2023-2024,10733.33
902529,2023-20240612215000,06122,1,11/19/2024 4:47:42 PM,5000,2023-2024,10819.29
902526,2023-20240612214388,06122,1,11/19/2024 4:47:42 PM,4388,2023-2024,94230.33
902524,2023-20240612214358,06122,1,11/19/2024 4:47:42 PM,4358,2023-2024,109856
902519,2023-20240612214300,06122,1,11/19/2024 4:47:42 PM,4300,2023-2024,3360
902518,2023-20240612214199,06122,1,11/19/2024 4:47:42 PM,4199,2023-2024,2737527.96
902517,2023-20240612214198,06122,1,11/19/2024 4:47:42 PM,4198,2023-2024,15624.89
902515,2023-20240612214174,06122,1,11/19/2024 4:47:42 PM,4174,2023-2024,127247.5
902514,2023-20240612214165,06122,1,11/19/2024 4:47:42 PM,4165,2023-2024,294507.44
902512,2023-20240612214158,06122,1,11/19/2024 4:47:42 PM,4158,2023-2024,325720.87
902510,2023-20240612214155,06122,1,11/19/2024 4:47:42 PM,4155,2023-2024,669470.49
902505,2023-20240612214121,06122,1,11/19/2024 4:47:42 PM,4121,2023-2024,6266189.58
902502,2023-20240612214000,06122,1,11/19/2024 4:47:42 PM,4000,2023-2024,10643735.06
902498,2023-20240612213121,06122,1,11/19/2024 4:47:42 PM,3121,2023-2024,781637.43
902497,2023-20240612213100,06122,1,11/19/2024 4:47:42 PM,3100,2023-2024,39833448.85
902496,2023-20240612213000,06122,1,11/19/2024 4:47:42 PM,3000,2023-2024,40615086.28
902493,2023-20240612212900,06122,1,11/19/2024 4:47:42 PM,2900,2023-2024,52193.85
902492,2023-20240612212800,06122,1,11/19/2024 4:47:42 PM,2800,2023-2024,13628.37
902491,2023-20240612212700,06122,1,11/19/2024 4:47:42 PM,2700,2023-2024,136895.35
902490,2023-20240612212600,06122,1,11/19/2024 4:47:42 PM,2600,2023-2024,19450.71
902489,2023-20240612212500,06122,1,11/19/2024 4:47:42 PM,2500,2023-2024,146635.28
902488,2023-20240612212450,06122,1,11/19/2024 4:47:42 PM,2450,2023-2024,1127.54
902486,2023-20240612212300,06122,1,11/19/2024 4:47:42 PM,2300,2023-2024,501266.61
902485,2023-20240612212298,06122,1,11/19/2024 4:47:42 PM,2298,2023-2024,784226.19
902484,2023-20240612212289,06122,1,11/19/2024 4:47:42 PM,2289,2023-2024,144479.35
902481,2023-20240612212231,06122,1,11/19/2024 4:47:42 PM,2231,2023-2024,21574.7
902480,2023-20240612212200,06122,1,11/19/2024 4:47:42 PM,2200,2023-2024,96518.21
902479,2023-20240612212188,06122,1,11/19/2024 4:47:42 PM,2188,2023-2024,388894.72
902478,2023-20240612212186,06122,1,11/19/2024 4:47:42 PM,2186,2023-2024,388223.8
902477,2023-20240612212173,06122,1,11/19/2024 4:47:42 PM,2173,2023-2024,6904
902472,2023-20240612212100,06122,1,11/19/2024 4:47:42 PM,2100,2023-2024,185202.29
902471,2023-20240612212000,06122,1,11/19/2024 4:47:42 PM,2000,2023-2024,2887220.97
902468,2023-20240612211500,06122,1,11/19/2024 4:47:42 PM,1500,2023-2024,681.14
902465,2023-20240612211100,06122,1,11/19/2024 4:47:42 PM,1100,2023-2024,9741757.19
902464,2023-20240612211000,06122,1,11/19/2024 4:47:42 PM,1000,2023-2024,9742438.33
902464,2023-20240116011000,01160,1,11/19/2024 4:47:42 PM,1000,2023-2024,918144.37
902465,2023-20240116011100,01160,1,11/19/2024 4:47:42 PM,1100,2023-2024,917400.38
902467,2023-20240116011400,01160,1,11/19/2024 4:47:42 PM,1400,2023-2024,743.99
902471,2023-20240116012000,01160,1,11/19/2024 4:47:42 PM,2000,2023-2024,187529.37
902472,2023-20240116012100,01160,1,11/19/2024 4:47:42 PM,2100,2023-2024,12320.5
902479,2023-20240116012188,01160,1,11/19/2024 4:47:42 PM,2188,2023-2024,24990.57
902480,2023-20240116012200,01160,1,11/19/2024 4:47:42 PM,2200,2023-2024,99
902485,2023-20240116012298,01160,1,11/19/2024 4:47:42 PM,2298,2023-2024,7992.85
902486,2023-20240116012300,01160,1,11/19/2024 4:47:42 PM,2300,2023-2024,41727.76
902489,2023-20240116012500,01160,1,11/19/2024 4:47:42 PM,2500,2023-2024,72020.92
902490,2023-20240116012600,01160,1,11/19/2024 4:47:42 PM,2600,2023-2024,732.24
902491,2023-20240116012700,01160,1,11/19/2024 4:47:42 PM,2700,2023-2024,684.45
902493,2023-20240116012900,01160,1,11/19/2024 4:47:42 PM,2900,2023-2024,18662.04
902494,2023-20240116012910,01160,1,11/19/2024 4:47:42 PM,2910,2023-2024,8299.04
902496,2023-20240116013000,01160,1,11/19/2024 4:47:42 PM,3000,2023-2024,4420607.89
902497,2023-20240116013100,01160,1,11/19/2024 4:47:42 PM,3100,2023-2024,4377205.7
902498,2023-20240116013121,01160,1,11/19/2024 4:47:42 PM,3121,2023-2024,43402.19
902502,2023-20240116014000,01160,1,11/19/2024 4:47:42 PM,4000,2023-2024,834099.35
902503,2023-20240116014100,01160,1,11/19/2024 4:47:42 PM,4100,2023-2024,6565
902504,2023-20240116014109,01160,1,11/19/2024 4:47:42 PM,4109,2023-2024,48886.41
902505,2023-20240116014121,01160,1,11/19/2024 4:47:42 PM,4121,2023-2024,465486.27
902510,2023-20240116014155,01160,1,11/19/2024 4:47:42 PM,4155,2023-2024,158228.16
902512,2023-20240116014158,01160,1,11/19/2024 4:47:42 PM,4158,2023-2024,125086.35
902515,2023-20240116014174,01160,1,11/19/2024 4:47:42 PM,4174,2023-2024,6179.2
902517,2023-20240116014198,01160,1,11/19/2024 4:47:42 PM,4198,2023-2024,7031.75
902519,2023-20240116014300,01160,1,11/19/2024 4:47:42 PM,4300,2023-2024,16636.21
902536,2023-20240116016000,01160,1,11/19/2024 4:47:42 PM,6000,2023-2024,603852.69
902537,2023-20240116016109,01160,1,11/19/2024 4:47:42 PM,6109,2023-2024,102920
902541,2023-20240116016113,01160,1,11/19/2024 4:47:42 PM,6113,2023-2024,3894.88
902548,2023-20240116016124,01160,1,11/19/2024 4:47:42 PM,6124,2023-2024,96812.93
902550,2023-20240116016138,01160,1,11/19/2024 4:47:42 PM,6138,2023-2024,21406.66
902552,2023-20240116016151,01160,1,11/19/2024 4:47:42 PM,6151,2023-2024,89209
902553,2023-20240116016152,01160,1,11/19/2024 4:47:42 PM,6152,2023-2024,115303.53
902566,2023-20240116016198,01160,1,11/19/2024 4:47:42 PM,6198,2023-2024,168163.83
902630,2023-20240116016998,01160,1,11/19/2024 4:47:42 PM,6998,2023-2024,6141.86
902631,2023-20240116017000,01160,1,11/19/2024 4:47:42 PM,7000,2023-2024,35541.35
902632,2023-20240116017100,01160,1,11/19/2024 4:47:42 PM,7100,2023-2024,35541.35
902643,2023-20240116018000,01160,1,11/19/2024 4:47:42 PM,8000,2023-2024,22887.37
902646,2023-20240116018188,01160,1,11/19/2024 4:47:42 PM,8188,2023-2024,12563.58
902651,2023-20240116018500,01160,1,11/19/2024 4:47:42 PM,8500,2023-2024,10323.79
902651,2023-20243241618500,32416,1,11/19/2024 4:47:42 PM,8500,2023-2024,43562.06
902650,2023-20243241618200,32416,1,11/19/2024 4:47:42 PM,8200,2023-2024,11195.35
902647,2023-20243241618189,32416,1,11/19/2024 4:47:42 PM,8189,2023-2024,550
902644,2023-20243241618100,32416,1,11/19/2024 4:47:42 PM,8100,2023-2024,5115
902643,2023-20243241618000,32416,1,11/19/2024 4:47:42 PM,8000,2023-2024,60422.41
902630,2023-20243241616998,32416,1,11/19/2024 4:47:42 PM,6998,2023-2024,62414.57
902569,2023-20243241616210,32416,1,11/19/2024 4:47:42 PM,6210,2023-2024,6773.72
902566,2023-20243241616198,32416,1,11/19/2024 4:47:42 PM,6198,2023-2024,804438.41
902553,2023-20243241616152,32416,1,11/19/2024 4:47:42 PM,6152,2023-2024,86097.12
902552,2023-20243241616151,32416,1,11/19/2024 4:47:42 PM,6151,2023-2024,461231.35
902550,2023-20243241616138,32416,1,11/19/2024 4:47:42 PM,6138,2023-2024,34646.81
902548,2023-20243241616124,32416,1,11/19/2024 4:47:42 PM,6124,2023-2024,427507.65
902542,2023-20243241616114,32416,1,11/19/2024 4:47:42 PM,6114,2023-2024,98882.15
902536,2023-20243241616000,32416,1,11/19/2024 4:47:42 PM,6000,2023-2024,1981991.78
902526,2023-20243241614388,32416,1,11/19/2024 4:47:42 PM,4388,2023-2024,546961
902524,2023-20243241614358,32416,1,11/19/2024 4:47:42 PM,4358,2023-2024,22695.82
902518,2023-20243241614199,32416,1,11/19/2024 4:47:42 PM,4199,2023-2024,1670665.71
902517,2023-20243241614198,32416,1,11/19/2024 4:47:42 PM,4198,2023-2024,184776.55
902515,2023-20243241614174,32416,1,11/19/2024 4:47:42 PM,4174,2023-2024,44985.83
902514,2023-20243241614165,32416,1,11/19/2024 4:47:42 PM,4165,2023-2024,19700.53
902512,2023-20243241614158,32416,1,11/19/2024 4:47:42 PM,4158,2023-2024,153013.77
902510,2023-20243241614155,32416,1,11/19/2024 4:47:42 PM,4155,2023-2024,807355.52
902505,2023-20243241614121,32416,1,11/19/2024 4:47:42 PM,4121,2023-2024,2273058.48
902503,2023-20243241614100,32416,1,11/19/2024 4:47:42 PM,4100,2023-2024,25073.4
902502,2023-20243241614000,32416,1,11/19/2024 4:47:42 PM,4000,2023-2024,5748286.61
902498,2023-20243241613121,32416,1,11/19/2024 4:47:42 PM,3121,2023-2024,430201.9
902497,2023-20243241613100,32416,1,11/19/2024 4:47:42 PM,3100,2023-2024,14228501.56
902496,2023-20243241613000,32416,1,11/19/2024 4:47:42 PM,3000,2023-2024,14658703.46
902493,2023-20243241612900,32416,1,11/19/2024 4:47:42 PM,2900,2023-2024,3512.7
902492,2023-20243241612800,32416,1,11/19/2024 4:47:42 PM,2800,2023-2024,304.68
902491,2023-20243241612700,32416,1,11/19/2024 4:47:42 PM,2700,2023-2024,31000
902490,2023-20243241612600,32416,1,11/19/2024 4:47:42 PM,2600,2023-2024,2993.7
902489,2023-20243241612500,32416,1,11/19/2024 4:47:42 PM,2500,2023-2024,12936.56
902486,2023-20243241612300,32416,1,11/19/2024 4:47:42 PM,2300,2023-2024,97871.07
902485,2023-20243241612298,32416,1,11/19/2024 4:47:42 PM,2298,2023-2024,5672.41
902481,2023-20243241612231,32416,1,11/19/2024 4:47:42 PM,2231,2023-2024,151546.23
902480,2023-20243241612200,32416,1,11/19/2024 4:47:42 PM,2200,2023-2024,1517.12
902479,2023-20243241612188,32416,1,11/19/2024 4:47:42 PM,2188,2023-2024,23162.5
902474,2023-20243241612131,32416,1,11/19/2024 4:47:42 PM,2131,2023-2024,25
902472,2023-20243241612100,32416,1,11/19/2024 4:47:42 PM,2100,2023-2024,23572
902471,2023-20243241612000,32416,1,11/19/2024 4:47:42 PM,2000,2023-2024,354113.97
902468,2023-20243241611500,32416,1,11/19/2024 4:47:42 PM,1500,2023-2024,8864.33
902465,2023-20243241611100,32416,1,11/19/2024 4:47:42 PM,1100,2023-2024,2510905.8
902464,2023-20243241611000,32416,1,11/19/2024 4:47:42 PM,1000,2023-2024,2519770.13
902464,2023-20241740711000,17407,1,11/19/2024 4:47:42 PM,1000,2023-2024,8867977.01
902465,2023-20241740711100,17407,1,11/19/2024 4:47:42 PM,1100,2023-2024,8848211.72
902466,2023-20241740711300,17407,1,11/19/2024 4:47:42 PM,1300,2023-2024,47.39
902468,2023-20241740711500,17407,1,11/19/2024 4:47:42 PM,1500,2023-2024,19717.9
902471,2023-20241740712000,17407,1,11/19/2024 4:47:42 PM,2000,2023-2024,2475703.96
902472,2023-20241740712100,17407,1,11/19/2024 4:47:42 PM,2100,2023-2024,83961.5
902477,2023-20241740712173,17407,1,11/19/2024 4:47:42 PM,2173,2023-2024,150
902479,2023-20241740712188,17407,1,11/19/2024 4:47:42 PM,2188,2023-2024,513858.19
902480,2023-20241740712200,17407,1,11/19/2024 4:47:42 PM,2200,2023-2024,441383.91
902481,2023-20241740712231,17407,1,11/19/2024 4:47:42 PM,2231,2023-2024,1853
902485,2023-20241740712298,17407,1,11/19/2024 4:47:42 PM,2298,2023-2024,702221.91
902486,2023-20241740712300,17407,1,11/19/2024 4:47:42 PM,2300,2023-2024,280165.56
902489,2023-20241740712500,17407,1,11/19/2024 4:47:42 PM,2500,2023-2024,270266.07
902490,2023-20241740712600,17407,1,11/19/2024 4:47:42 PM,2600,2023-2024,5808.55
902491,2023-20241740712700,17407,1,11/19/2024 4:47:42 PM,2700,2023-2024,79204.95
902492,2023-20241740712800,17407,1,11/19/2024 4:47:42 PM,2800,2023-2024,43092.08
902493,2023-20241740712900,17407,1,11/19/2024 4:47:42 PM,2900,2023-2024,53738.24
